level,model,sku_id,description,observations,mae,rmse,wmape
sku,naive_lag_1,85042,ANTIQUE LILY FAIRY LIGHTS,28,0.0000,0.0000,0.0000
sku,moving_average_7,85042,ANTIQUE LILY FAIRY LIGHTS,28,0.0000,0.0000,0.0000
sku,seasonal_naive_lag_7,85042,ANTIQUE LILY FAIRY LIGHTS,28,0.0000,0.0000,0.0000
sku,weekday_seasonal_mean,85042,ANTIQUE LILY FAIRY LIGHTS,28,3.7837,4.2630,0.0000
sku,naive_lag_1,85044,UNKNOWN,28,0.0000,0.0000,0.0000
sku,moving_average_7,85044,UNKNOWN,28,0.0000,0.0000,0.0000
sku,seasonal_naive_lag_7,85044,UNKNOWN,28,0.0000,0.0000,0.0000
sku,weekday_seasonal_mean,85044,UNKNOWN,28,0.2132,0.2948,0.0000
sku,naive_lag_1,85045,UNKNOWN,28,0.1429,0.5345,2.0000
sku,moving_average_7,85045,UNKNOWN,28,0.1429,0.4041,2.0000
sku,seasonal_naive_lag_7,85045,UNKNOWN,28,0.1429,0.5345,2.0000
sku,weekday_seasonal_mean,85045,UNKNOWN,28,0.6928,0.9646,9.6993
sku,naive_lag_1,85047,WHITE BEADED GARLAND STRING 20LIGHT,28,0.0000,0.0000,0.0000
sku,moving_average_7,85047,WHITE BEADED GARLAND STRING 20LIGHT,28,0.0000,0.0000,0.0000
sku,seasonal_naive_lag_7,85047,WHITE BEADED GARLAND STRING 20LIGHT,28,0.0000,0.0000,0.0000
sku,weekday_seasonal_mean,85047,WHITE BEADED GARLAND STRING 20LIGHT,28,1.4814,1.7039,0.0000
sku,naive_lag_1,85048,15CM CHRISTMAS GLASS BALL 20 LIGHTS,28,15.6071,21.9260,1.0685
sku,moving_average_7,85048,15CM CHRISTMAS GLASS BALL 20 LIGHTS,28,15.0408,20.7431,1.0297
sku,seasonal_naive_lag_7,85048,15CM CHRISTMAS GLASS BALL 20 LIGHTS,28,17.5000,26.5317,1.1980
sku,weekday_seasonal_mean,85048,15CM CHRISTMAS GLASS BALL 20 LIGHTS,28,12.0375,21.4708,0.8241
sku,naive_lag_1,85049A,TRADITIONAL CHRISTMAS RIBBONS,28,30.1786,43.9777,1.3142
sku,moving_average_7,85049A,TRADITIONAL CHRISTMAS RIBBONS,28,21.8571,27.9531,0.9518
sku,seasonal_naive_lag_7,85049A,TRADITIONAL CHRISTMAS RIBBONS,28,25.5000,41.9225,1.1104
sku,weekday_seasonal_mean,85049A,TRADITIONAL CHRISTMAS RIBBONS,28,17.5438,27.5539,0.7640
sku,naive_lag_1,85049B,LUSH GREENS RIBBONS,28,0.0000,0.0000,0.0000
sku,moving_average_7,85049B,LUSH GREENS RIBBONS,28,0.0000,0.0000,0.0000
sku,seasonal_naive_lag_7,85049B,LUSH GREENS RIBBONS,28,0.0000,0.0000,0.0000
sku,weekday_seasonal_mean,85049B,LUSH GREENS RIBBONS,28,2.9995,3.2674,0.0000
sku,naive_lag_1,85049C,ROMANTIC PINKS RIBBONS,28,4.8571,6.8609,1.4316
sku,moving_average_7,85049C,ROMANTIC PINKS RIBBONS,28,3.8827,5.0349,1.1444
sku,seasonal_naive_lag_7,85049C,ROMANTIC PINKS RIBBONS,28,3.9643,6.0326,1.1684
sku,weekday_seasonal_mean,85049C,ROMANTIC PINKS RIBBONS,28,4.0448,4.7452,1.1922
sku,naive_lag_1,85049D,UNKNOWN,28,0.0000,0.0000,0.0000
sku,moving_average_7,85049D,UNKNOWN,28,0.0000,0.0000,0.0000
sku,seasonal_naive_lag_7,85049D,UNKNOWN,28,0.0000,0.0000,0.0000
sku,weekday_seasonal_mean,85049D,UNKNOWN,28,3.2805,3.6053,0.0000
sku,naive_lag_1,85049E,SCANDINAVIAN REDS RIBBONS,28,12.3929,16.2909,0.9429
sku,moving_average_7,85049E,SCANDINAVIAN REDS RIBBONS,28,8.8520,11.1678,0.6735
sku,seasonal_naive_lag_7,85049E,SCANDINAVIAN REDS RIBBONS,28,7.5000,10.1066,0.5707
sku,weekday_seasonal_mean,85049E,SCANDINAVIAN REDS RIBBONS,28,7.4511,10.5008,0.5669
sku,naive_lag_1,85049F,BABY BOOM RIBBONS,28,0.0000,0.0000,0.0000
sku,moving_average_7,85049F,BABY BOOM RIBBONS,28,0.0000,0.0000,0.0000
sku,seasonal_naive_lag_7,85049F,BABY BOOM RIBBONS,28,0.0000,0.0000,0.0000
sku,weekday_seasonal_mean,85049F,BABY BOOM RIBBONS,28,2.9629,3.2998,0.0000
sku,naive_lag_1,85049G,CHOCOLATE BOX RIBBONS,28,8.2143,14.9284,1.5033
sku,moving_average_7,85049G,CHOCOLATE BOX RIBBONS,28,7.3010,11.3771,1.3361
sku,seasonal_naive_lag_7,85049G,CHOCOLATE BOX RIBBONS,28,7.9286,14.8396,1.4510
sku,weekday_seasonal_mean,85049G,CHOCOLATE BOX RIBBONS,28,5.7235,9.8031,1.0474
sku,naive_lag_1,85049H,URBAN BLACK RIBBONS,28,6.4643,9.0574,1.5083
sku,moving_average_7,85049H,URBAN BLACK RIBBONS,28,4.8469,6.2432,1.1310
sku,seasonal_naive_lag_7,85049H,URBAN BLACK RIBBONS,28,5.4643,8.4325,1.2750
sku,weekday_seasonal_mean,85049H,URBAN BLACK RIBBONS,28,3.2597,5.6923,0.7606
sku,naive_lag_1,85053,FRENCH ENAMEL CANDLEHOLDER,28,12.5000,17.7321,1.1589
sku,moving_average_7,85053,FRENCH ENAMEL CANDLEHOLDER,28,10.1276,14.1208,0.9390
sku,seasonal_naive_lag_7,85053,FRENCH ENAMEL CANDLEHOLDER,28,10.5357,16.9674,0.9768
sku,weekday_seasonal_mean,85053,FRENCH ENAMEL CANDLEHOLDER,28,9.1378,16.3618,0.8472
sku,naive_lag_1,85054,FRENCH ENAMEL POT W LID,28,0.6429,1.3887,2.0000
sku,moving_average_7,85054,FRENCH ENAMEL POT W LID,28,0.9184,1.4508,2.8571
sku,seasonal_naive_lag_7,85054,FRENCH ENAMEL POT W LID,28,1.4286,2.9881,4.4444
sku,weekday_seasonal_mean,85054,FRENCH ENAMEL POT W LID,28,1.2851,1.5424,3.9981
sku,naive_lag_1,85055,FRENCH ENAMEL UTENSIL HOLDER,28,0.0000,0.0000,0.0000
sku,moving_average_7,85055,FRENCH ENAMEL UTENSIL HOLDER,28,0.0000,0.0000,0.0000
sku,seasonal_naive_lag_7,85055,FRENCH ENAMEL UTENSIL HOLDER,28,0.0000,0.0000,0.0000
sku,weekday_seasonal_mean,85055,FRENCH ENAMEL UTENSIL HOLDER,28,0.5041,0.5967,0.0000
sku,naive_lag_1,85059,FRENCH ENAMEL WATER BASIN,28,1.8214,2.9338,1.7000
sku,moving_average_7,85059,FRENCH ENAMEL WATER BASIN,28,1.3980,2.0522,1.3048
sku,seasonal_naive_lag_7,85059,FRENCH ENAMEL WATER BASIN,28,1.8571,3.0000,1.7333
sku,weekday_seasonal_mean,85059,FRENCH ENAMEL WATER BASIN,28,1.1553,1.8751,1.0783
sku,naive_lag_1,85060,WOOD FAN WITH FLOWER DESIGN,28,0.0000,0.0000,0.0000
sku,moving_average_7,85060,WOOD FAN WITH FLOWER DESIGN,28,0.0000,0.0000,0.0000
sku,seasonal_naive_lag_7,85060,WOOD FAN WITH FLOWER DESIGN,28,0.0000,0.0000,0.0000
sku,weekday_seasonal_mean,85060,WOOD FAN WITH FLOWER DESIGN,28,2.0300,2.7531,0.0000
sku,naive_lag_1,85061W,WHITE JEWELLED HEART DECORATION,28,11.3571,15.6456,1.4389
sku,moving_average_7,85061W,WHITE JEWELLED HEART DECORATION,28,10.1990,11.6893,1.2922
sku,seasonal_naive_lag_7,85061W,WHITE JEWELLED HEART DECORATION,28,11.0714,15.3600,1.4027
sku,weekday_seasonal_mean,85061W,WHITE JEWELLED HEART DECORATION,28,9.3397,10.9093,1.1833
sku,naive_lag_1,85062,PEARL CRYSTAL PUMPKIN T-LIGHT HLDR,28,7.7857,12.3143,1.9640
sku,moving_average_7,85062,PEARL CRYSTAL PUMPKIN T-LIGHT HLDR,28,5.8622,8.6714,1.4788
sku,seasonal_naive_lag_7,85062,PEARL CRYSTAL PUMPKIN T-LIGHT HLDR,28,6.0357,10.3596,1.5225
sku,weekday_seasonal_mean,85062,PEARL CRYSTAL PUMPKIN T-LIGHT HLDR,28,5.7738,7.7440,1.4565
sku,naive_lag_1,85063,CREAM SWEETHEART MAGAZINE RACK,28,0.0000,0.0000,0.0000
sku,moving_average_7,85063,CREAM SWEETHEART MAGAZINE RACK,28,0.0000,0.0000,0.0000
sku,seasonal_naive_lag_7,85063,CREAM SWEETHEART MAGAZINE RACK,28,0.0000,0.0000,0.0000
sku,weekday_seasonal_mean,85063,CREAM SWEETHEART MAGAZINE RACK,28,0.4323,0.4794,0.0000
sku,naive_lag_1,85064,CREAM SWEETHEART LETTER RACK,28,0.0000,0.0000,0.0000
sku,moving_average_7,85064,CREAM SWEETHEART LETTER RACK,28,0.0000,0.0000,0.0000
sku,seasonal_naive_lag_7,85064,CREAM SWEETHEART LETTER RACK,28,0.0000,0.0000,0.0000
sku,weekday_seasonal_mean,85064,CREAM SWEETHEART LETTER RACK,28,2.2400,2.9048,0.0000
sku,naive_lag_1,85065,UNKNOWN,28,0.0000,0.0000,0.0000
sku,moving_average_7,85065,UNKNOWN,28,0.0000,0.0000,0.0000
sku,seasonal_naive_lag_7,85065,UNKNOWN,28,0.0000,0.0000,0.0000
sku,weekday_seasonal_mean,85065,UNKNOWN,28,0.9162,1.0700,0.0000
sku,naive_lag_1,85066,CREAM SWEETHEART MINI CHEST,28,10.1071,17.8836,1.3671
sku,moving_average_7,85066,CREAM SWEETHEART MINI CHEST,28,7.7857,12.3086,1.0531
sku,seasonal_naive_lag_7,85066,CREAM SWEETHEART MINI CHEST,28,7.3214,15.7287,0.9903
sku,weekday_seasonal_mean,85066,CREAM SWEETHEART MINI CHEST,28,5.3759,11.6834,0.7272
sku,naive_lag_1,85067,CREAM SWEETHEART WALL CABINET,28,0.0000,0.0000,0.0000
sku,moving_average_7,85067,CREAM SWEETHEART WALL CABINET,28,0.0000,0.0000,0.0000
sku,seasonal_naive_lag_7,85067,CREAM SWEETHEART WALL CABINET,28,0.0000,0.0000,0.0000
sku,weekday_seasonal_mean,85067,CREAM SWEETHEART WALL CABINET,28,0.6956,0.8653,0.0000
sku,naive_lag_1,85068,CREAM SWEETHEART SHELF + HOOKS,28,0.0000,0.0000,0.0000
sku,moving_average_7,85068,CREAM SWEETHEART SHELF + HOOKS,28,0.0000,0.0000,0.0000
sku,seasonal_naive_lag_7,85068,CREAM SWEETHEART SHELF + HOOKS,28,0.0000,0.0000,0.0000
sku,weekday_seasonal_mean,85068,CREAM SWEETHEART SHELF + HOOKS,28,1.3465,1.7444,0.0000
sku,naive_lag_1,85071A,BLUE CHARLIE+LOLA PERSONAL DOORSIGN,28,7.2500,15.2608,1.9151
sku,moving_average_7,85071A,BLUE CHARLIE+LOLA PERSONAL DOORSIGN,28,6.3469,10.8567,1.6765
sku,seasonal_naive_lag_7,85071A,BLUE CHARLIE+LOLA PERSONAL DOORSIGN,28,7.5714,15.0499,2.0000
sku,weekday_seasonal_mean,85071A,BLUE CHARLIE+LOLA PERSONAL DOORSIGN,28,4.7147,9.8777,1.2454
sku,naive_lag_1,85071B,RED CHARLIE+LOLA PERSONAL DOORSIGN,28,9.0714,18.6835,1.9242
sku,moving_average_7,85071B,RED CHARLIE+LOLA PERSONAL DOORSIGN,28,6.7755,13.3842,1.4372
sku,seasonal_naive_lag_7,85071B,RED CHARLIE+LOLA PERSONAL DOORSIGN,28,7.2857,17.6696,1.5455
sku,weekday_seasonal_mean,85071B,RED CHARLIE+LOLA PERSONAL DOORSIGN,28,5.3305,12.4123,1.1307
sku,naive_lag_1,85071C,"CHARLIE+LOLA""EXTREMELY BUSY"" SIGN",28,3.7500,6.8687,1.1053
sku,moving_average_7,85071C,"CHARLIE+LOLA""EXTREMELY BUSY"" SIGN",28,4.4337,7.1757,1.3068
sku,seasonal_naive_lag_7,85071C,"CHARLIE+LOLA""EXTREMELY BUSY"" SIGN",28,5.5000,9.8271,1.6211
sku,weekday_seasonal_mean,85071C,"CHARLIE+LOLA""EXTREMELY BUSY"" SIGN",28,3.0282,6.4826,0.8925
sku,naive_lag_1,85071D,CHARLIE+LOLA MY ROOM DOOR SIGN,28,1.8214,3.0764,1.3784
sku,moving_average_7,85071D,CHARLIE+LOLA MY ROOM DOOR SIGN,28,1.7908,2.5916,1.3552
sku,seasonal_naive_lag_7,85071D,CHARLIE+LOLA MY ROOM DOOR SIGN,28,2.4286,3.9821,1.8378
sku,weekday_seasonal_mean,85071D,CHARLIE+LOLA MY ROOM DOOR SIGN,28,1.4810,2.6359,1.1208
sku,naive_lag_1,85078,SCANDINAVIAN 3 HEARTS NAPKIN RING,28,0.0000,0.0000,0.0000
sku,moving_average_7,85078,SCANDINAVIAN 3 HEARTS NAPKIN RING,28,0.0000,0.0000,0.0000
sku,seasonal_naive_lag_7,85078,SCANDINAVIAN 3 HEARTS NAPKIN RING,28,0.0000,0.0000,0.0000
sku,weekday_seasonal_mean,85078,SCANDINAVIAN 3 HEARTS NAPKIN RING,28,6.3909,10.3507,0.0000
sku,naive_lag_1,85084,HOLLY TOP CHRISTMAS STOCKING,28,0.0000,0.0000,0.0000
sku,moving_average_7,85084,HOLLY TOP CHRISTMAS STOCKING,28,0.0000,0.0000,0.0000
sku,seasonal_naive_lag_7,85084,HOLLY TOP CHRISTMAS STOCKING,28,0.0000,0.0000,0.0000
sku,weekday_seasonal_mean,85084,HOLLY TOP CHRISTMAS STOCKING,28,0.9930,1.2807,0.0000
sku,naive_lag_1,85086A,CANDY SPOT HEART DECORATION,28,0.0000,0.0000,0.0000
sku,moving_average_7,85086A,CANDY SPOT HEART DECORATION,28,0.0000,0.0000,0.0000
sku,seasonal_naive_lag_7,85086A,CANDY SPOT HEART DECORATION,28,0.0000,0.0000,0.0000
sku,weekday_seasonal_mean,85086A,CANDY SPOT HEART DECORATION,28,0.8328,0.9545,0.0000
sku,naive_lag_1,85087,CANDY SPOT CUSHION COVER,28,0.0000,0.0000,0.0000
sku,moving_average_7,85087,CANDY SPOT CUSHION COVER,28,0.0000,0.0000,0.0000
sku,seasonal_naive_lag_7,85087,CANDY SPOT CUSHION COVER,28,0.0000,0.0000,0.0000
sku,weekday_seasonal_mean,85087,CANDY SPOT CUSHION COVER,28,0.5892,0.7088,0.0000
sku,naive_lag_1,85088,CANDY SPOT HAND BAG,28,2.9643,9.6566,2.0244
sku,moving_average_7,85088,CANDY SPOT HAND BAG,28,2.8316,7.2300,1.9338
sku,seasonal_naive_lag_7,85088,CANDY SPOT HAND BAG,28,2.8929,9.6492,1.9756
sku,weekday_seasonal_mean,85088,CANDY SPOT HAND BAG,28,1.7193,6.6636,1.1742
sku,naive_lag_1,85090,CANDY SPOT APRON,28,0.0000,0.0000,0.0000
sku,moving_average_7,85090,CANDY SPOT APRON,28,0.0000,0.0000,0.0000
sku,seasonal_naive_lag_7,85090,CANDY SPOT APRON,28,0.0000,0.0000,0.0000
sku,weekday_seasonal_mean,85090,CANDY SPOT APRON,28,0.1489,0.1683,0.0000
sku,naive_lag_1,85093,CANDY SPOT EGG WARMER HARE,28,0.0000,0.0000,0.0000
sku,moving_average_7,85093,CANDY SPOT EGG WARMER HARE,28,0.0000,0.0000,0.0000
sku,seasonal_naive_lag_7,85093,CANDY SPOT EGG WARMER HARE,28,0.0000,0.0000,0.0000
sku,weekday_seasonal_mean,85093,CANDY SPOT EGG WARMER HARE,28,1.9108,2.2741,0.0000
sku,naive_lag_1,85094,CANDY SPOT EGG WARMER RABBIT,28,2.6786,4.5474,1.6667
sku,moving_average_7,85094,CANDY SPOT EGG WARMER RABBIT,28,2.4235,3.4429,1.5079
sku,seasonal_naive_lag_7,85094,CANDY SPOT EGG WARMER RABBIT,28,2.3214,4.1274,1.4444
sku,weekday_seasonal_mean,85094,CANDY SPOT EGG WARMER RABBIT,28,1.9047,3.1708,1.1852
sku,naive_lag_1,85095,THREE CANVAS LUGGAGE TAGS,28,0.2143,0.4629,2.0000
sku,moving_average_7,85095,THREE CANVAS LUGGAGE TAGS,28,0.5663,0.9556,5.2857
sku,seasonal_naive_lag_7,85095,THREE CANVAS LUGGAGE TAGS,28,0.7143,2.6859,6.6667
sku,weekday_seasonal_mean,85095,THREE CANVAS LUGGAGE TAGS,28,0.2621,0.3466,2.4467
sku,naive_lag_1,85096,HILDA CANDY SPOT RABBIT,28,0.2143,0.5976,2.0000
sku,moving_average_7,85096,HILDA CANDY SPOT RABBIT,28,0.1990,0.4493,1.8571
sku,seasonal_naive_lag_7,85096,HILDA CANDY SPOT RABBIT,28,0.1786,0.5669,1.6667
sku,weekday_seasonal_mean,85096,HILDA CANDY SPOT RABBIT,28,0.3590,0.4880,3.3507
sku,naive_lag_1,85097B,BLUE ROCKING SINGING CANARY,28,0.0000,0.0000,0.0000
sku,moving_average_7,85097B,BLUE ROCKING SINGING CANARY,28,0.0000,0.0000,0.0000
sku,seasonal_naive_lag_7,85097B,BLUE ROCKING SINGING CANARY,28,0.0000,0.0000,0.0000
sku,weekday_seasonal_mean,85097B,BLUE ROCKING SINGING CANARY,28,0.1725,0.2037,0.0000
sku,naive_lag_1,85098B,BLUE FLYING SINGING CANARY,28,0.0000,0.0000,0.0000
sku,moving_average_7,85098B,BLUE FLYING SINGING CANARY,28,0.0000,0.0000,0.0000
sku,seasonal_naive_lag_7,85098B,BLUE FLYING SINGING CANARY,28,0.0000,0.0000,0.0000
sku,weekday_seasonal_mean,85098B,BLUE FLYING SINGING CANARY,28,0.5144,0.5962,0.0000
sku,naive_lag_1,85099B,JUMBO BAG RED RETROSPOT,28,118.6786,187.7404,0.8514
sku,moving_average_7,85099B,JUMBO BAG RED RETROSPOT,28,131.5663,167.3297,0.9439
sku,seasonal_naive_lag_7,85099B,JUMBO BAG RED RETROSPOT,28,170.6786,285.1858,1.2244
sku,weekday_seasonal_mean,85099B,JUMBO BAG RED RETROSPOT,28,83.3349,137.9056,0.5978
sku,naive_lag_1,85099C,JUMBO BAG BAROQUE BLACK WHITE,28,64.4643,90.5051,1.2720
sku,moving_average_7,85099C,JUMBO BAG BAROQUE BLACK WHITE,28,55.6735,68.7671,1.0986
sku,seasonal_naive_lag_7,85099C,JUMBO BAG BAROQUE BLACK WHITE,28,67.1429,94.0532,1.3249
sku,weekday_seasonal_mean,85099C,JUMBO BAG BAROQUE BLACK WHITE,28,40.3250,60.2497,0.7957
sku,naive_lag_1,85099F,JUMBO BAG STRAWBERRY,28,35.0000,65.2013,1.3706
sku,moving_average_7,85099F,JUMBO BAG STRAWBERRY,28,36.8265,53.6575,1.4422
sku,seasonal_naive_lag_7,85099F,JUMBO BAG STRAWBERRY,28,47.3214,80.9279,1.8531
sku,weekday_seasonal_mean,85099F,JUMBO BAG STRAWBERRY,28,44.8539,55.1193,1.7565
sku,naive_lag_1,85103,SILVER T-LIGHT SETTING,28,0.0000,0.0000,0.0000
sku,moving_average_7,85103,SILVER T-LIGHT SETTING,28,0.0000,0.0000,0.0000
sku,seasonal_naive_lag_7,85103,SILVER T-LIGHT SETTING,28,0.0000,0.0000,0.0000
sku,weekday_seasonal_mean,85103,SILVER T-LIGHT SETTING,28,0.4452,0.5519,0.0000
sku,naive_lag_1,85104,SILVER GLASS T-LIGHT SET,28,1.2857,3.8359,2.0000
sku,moving_average_7,85104,SILVER GLASS T-LIGHT SET,28,0.9898,2.7939,1.5397
sku,seasonal_naive_lag_7,85104,SILVER GLASS T-LIGHT SET,28,0.7143,2.7386,1.1111
sku,weekday_seasonal_mean,85104,SILVER GLASS T-LIGHT SET,28,1.0759,2.7446,1.6737
sku,naive_lag_1,85106,CUT GLASS HEXAGON T-LIGHT HOLDER,28,0.4286,1.1952,2.0000
sku,moving_average_7,85106,CUT GLASS HEXAGON T-LIGHT HOLDER,28,0.3878,0.8639,1.8095
sku,seasonal_naive_lag_7,85106,CUT GLASS HEXAGON T-LIGHT HOLDER,28,0.4286,1.1952,2.0000
sku,weekday_seasonal_mean,85106,CUT GLASS HEXAGON T-LIGHT HOLDER,28,1.7505,2.7002,8.1690
sku,naive_lag_1,85107,CUT GLASS T-LIGHT HOLDER OCTAGON,28,35.2143,100.7628,1.9448
sku,moving_average_7,85107,CUT GLASS T-LIGHT HOLDER OCTAGON,28,30.0102,75.3370,1.6574
sku,seasonal_naive_lag_7,85107,CUT GLASS T-LIGHT HOLDER OCTAGON,28,33.4643,100.1953,1.8481
sku,weekday_seasonal_mean,85107,CUT GLASS T-LIGHT HOLDER OCTAGON,28,18.4489,71.5101,1.0189
sku,naive_lag_1,85111,SILVER GLITTER FLOWER VOTIVE HOLDER,28,4.6429,10.2852,2.0000
sku,moving_average_7,85111,SILVER GLITTER FLOWER VOTIVE HOLDER,28,4.0816,7.5016,1.7582
sku,seasonal_naive_lag_7,85111,SILVER GLITTER FLOWER VOTIVE HOLDER,28,5.4286,10.8858,2.3385
sku,weekday_seasonal_mean,85111,SILVER GLITTER FLOWER VOTIVE HOLDER,28,4.2447,6.8994,1.8285
sku,naive_lag_1,85113,UNKNOWN,28,0.0000,0.0000,0.0000
sku,moving_average_7,85113,UNKNOWN,28,0.0000,0.0000,0.0000
sku,seasonal_naive_lag_7,85113,UNKNOWN,28,0.0000,0.0000,0.0000
sku,weekday_seasonal_mean,85113,UNKNOWN,28,0.4065,0.5125,0.0000
sku,naive_lag_1,85114A,BLACK ENCHANTED FOREST PLACEMAT,28,0.8571,2.1381,1.2000
sku,moving_average_7,85114A,BLACK ENCHANTED FOREST PLACEMAT,28,1.2653,2.0217,1.7714
sku,seasonal_naive_lag_7,85114A,BLACK ENCHANTED FOREST PLACEMAT,28,1.2857,2.6186,1.8000
sku,weekday_seasonal_mean,85114A,BLACK ENCHANTED FOREST PLACEMAT,28,1.9354,2.3466,2.7096
sku,naive_lag_1,85114B,IVORY ENCHANTED FOREST PLACEMAT,28,2.2857,3.7417,1.4222
sku,moving_average_7,85114B,IVORY ENCHANTED FOREST PLACEMAT,28,1.9694,2.8876,1.2254
sku,seasonal_naive_lag_7,85114B,IVORY ENCHANTED FOREST PLACEMAT,28,1.7857,3.1510,1.1111
sku,weekday_seasonal_mean,85114B,IVORY ENCHANTED FOREST PLACEMAT,28,2.3347,2.8095,1.4527
sku,naive_lag_1,85114C,RED ENCHANTED FOREST PLACEMAT,28,7.9643,12.7489,1.6397
sku,moving_average_7,85114C,RED ENCHANTED FOREST PLACEMAT,28,6.1276,8.8295,1.2616
sku,seasonal_naive_lag_7,85114C,RED ENCHANTED FOREST PLACEMAT,28,6.0000,9.0908,1.2353
sku,weekday_seasonal_mean,85114C,RED ENCHANTED FOREST PLACEMAT,28,4.8636,8.9580,1.0013
sku,naive_lag_1,85116,BLACK CANDELABRA T-LIGHT HOLDER,28,0.0000,0.0000,0.0000
sku,moving_average_7,85116,BLACK CANDELABRA T-LIGHT HOLDER,28,0.0000,0.0000,0.0000
sku,seasonal_naive_lag_7,85116,BLACK CANDELABRA T-LIGHT HOLDER,28,0.0000,0.0000,0.0000
sku,weekday_seasonal_mean,85116,BLACK CANDELABRA T-LIGHT HOLDER,28,2.5509,2.9946,0.0000
sku,naive_lag_1,85117,NIGHTINGALE COATHOOK WHITE,28,0.0000,0.0000,0.0000
sku,moving_average_7,85117,NIGHTINGALE COATHOOK WHITE,28,0.0000,0.0000,0.0000
sku,seasonal_naive_lag_7,85117,NIGHTINGALE COATHOOK WHITE,28,0.0000,0.0000,0.0000
sku,weekday_seasonal_mean,85117,NIGHTINGALE COATHOOK WHITE,28,0.4878,0.6069,0.0000
sku,naive_lag_1,85118,HEART T-LIGHT HOLDER,28,0.0000,0.0000,0.0000
sku,moving_average_7,85118,HEART T-LIGHT HOLDER,28,0.0000,0.0000,0.0000
sku,seasonal_naive_lag_7,85118,HEART T-LIGHT HOLDER,28,0.0000,0.0000,0.0000
sku,weekday_seasonal_mean,85118,HEART T-LIGHT HOLDER,28,2.8825,4.1734,0.0000
sku,naive_lag_1,85119,WATERING CAN SINGLE HOOK PISTACHIO,28,0.0000,0.0000,0.0000
sku,moving_average_7,85119,WATERING CAN SINGLE HOOK PISTACHIO,28,0.0000,0.0000,0.0000
sku,seasonal_naive_lag_7,85119,WATERING CAN SINGLE HOOK PISTACHIO,28,0.0000,0.0000,0.0000
sku,weekday_seasonal_mean,85119,WATERING CAN SINGLE HOOK PISTACHIO,28,0.5789,1.0384,0.0000
sku,naive_lag_1,85121B,UNKNOWN,28,0.0000,0.0000,0.0000
sku,moving_average_7,85121B,UNKNOWN,28,0.0000,0.0000,0.0000
sku,seasonal_naive_lag_7,85121B,UNKNOWN,28,0.0000,0.0000,0.0000
sku,weekday_seasonal_mean,85121B,UNKNOWN,28,0.1335,0.1489,0.0000
sku,naive_lag_1,85121C,RETRO LAUNDRY TUB PISTACHIO,28,0.0000,0.0000,0.0000
sku,moving_average_7,85121C,RETRO LAUNDRY TUB PISTACHIO,28,0.0000,0.0000,0.0000
sku,seasonal_naive_lag_7,85121C,RETRO LAUNDRY TUB PISTACHIO,28,0.0000,0.0000,0.0000
sku,weekday_seasonal_mean,85121C,RETRO LAUNDRY TUB PISTACHIO,28,0.1376,0.1556,0.0000
sku,naive_lag_1,85123A,CREAM HANGING HEART T-LIGHT HOLDER,28,131.5714,161.9407,0.9959
sku,moving_average_7,85123A,CREAM HANGING HEART T-LIGHT HOLDER,28,105.8571,133.1650,0.8013
sku,seasonal_naive_lag_7,85123A,CREAM HANGING HEART T-LIGHT HOLDER,28,95.8571,135.3984,0.7256
sku,weekday_seasonal_mean,85123A,CREAM HANGING HEART T-LIGHT HOLDER,28,87.6560,114.0818,0.6635
sku,naive_lag_1,85124A,UNKNOWN,28,0.0000,0.0000,0.0000
sku,moving_average_7,85124A,UNKNOWN,28,0.0000,0.0000,0.0000
sku,seasonal_naive_lag_7,85124A,UNKNOWN,28,0.0000,0.0000,0.0000
sku,weekday_seasonal_mean,85124A,UNKNOWN,28,0.5465,0.6121,0.0000
sku,naive_lag_1,85124B,BLUE JUICY FRUIT PHOTO FRAME,28,0.1071,0.3273,3.0000
sku,moving_average_7,85124B,BLUE JUICY FRUIT PHOTO FRAME,28,0.1480,0.2686,4.1429
sku,seasonal_naive_lag_7,85124B,BLUE JUICY FRUIT PHOTO FRAME,28,0.2143,0.5345,6.0000
sku,weekday_seasonal_mean,85124B,BLUE JUICY FRUIT PHOTO FRAME,28,0.4972,0.5531,13.9225
sku,naive_lag_1,85124C,GREEN JUICY FRUIT PHOTO FRAME,28,0.0000,0.0000,0.0000
sku,moving_average_7,85124C,GREEN JUICY FRUIT PHOTO FRAME,28,0.0000,0.0000,0.0000
sku,seasonal_naive_lag_7,85124C,GREEN JUICY FRUIT PHOTO FRAME,28,0.0000,0.0000,0.0000
sku,weekday_seasonal_mean,85124C,GREEN JUICY FRUIT PHOTO FRAME,28,0.6033,0.6848,0.0000
sku,naive_lag_1,85125,SMALL ROUND CUT GLASS CANDLESTICK,28,2.9286,9.9247,2.0000
sku,moving_average_7,85125,SMALL ROUND CUT GLASS CANDLESTICK,28,2.7551,7.4349,1.8815
sku,seasonal_naive_lag_7,85125,SMALL ROUND CUT GLASS CANDLESTICK,28,3.0000,9.9319,2.0488
sku,weekday_seasonal_mean,85125,SMALL ROUND CUT GLASS CANDLESTICK,28,1.7739,6.9896,1.2115
sku,naive_lag_1,85126,LARGE ROUND CUTGLASS CANDLESTICK,28,0.0000,0.0000,0.0000
sku,moving_average_7,85126,LARGE ROUND CUTGLASS CANDLESTICK,28,0.0000,0.0000,0.0000
sku,seasonal_naive_lag_7,85126,LARGE ROUND CUTGLASS CANDLESTICK,28,0.0000,0.0000,0.0000
