sku_id,description,category,selected_model,observations,actual_units,forecast_units,bias_units,mae,rmse,wmape
23296,SET OF 6 TEA TIME BAKING CASES,UNMAPPED,seasonal_naive_lag_7,14,127.0000,419.0000,292.0000,25.2857,46.1303,2.7874
21931,JUMBO STORAGE BAG SUKI,UNMAPPED,gru,14,446.0000,185.7886,-260.2114,25.1634,42.1739,0.7899
22791,T-LIGHT GLASS FLUTED ANTIQUE,UNMAPPED,lightgbm,14,624.0000,621.1644,-2.8356,25.1452,36.1035,0.5642
22792,FLUTED ANTIQUE CANDLE HOLDER,UNMAPPED,lightgbm,14,403.0000,511.0217,108.0217,25.0766,34.6229,0.8711
23367,SET 12 COLOUR PENCILS SPACEBOY,UNMAPPED,lightgbm,14,513.0000,817.7896,304.7896,24.9198,36.0123,0.6801
22385,JUMBO BAG SPACEBOY DESIGN,UNMAPPED,weekday_seasonal_mean,14,415.0000,322.3500,-92.6500,24.8776,54.4687,0.8392
22998,TRAVEL CARD WALLET KEEP CALM,UNMAPPED,weekday_seasonal_mean,14,439.0000,217.1422,-221.8578,24.8450,32.0210,0.7923
23208,LUNCH BAG VINTAGE LEAF DESIGN,UNMAPPED,weekday_seasonal_mean,14,421.0000,109.9866,-311.0134,24.3707,52.1752,0.8104
23321,SMALL WHITE HEART OF WICKER,UNMAPPED,lightgbm,14,346.0000,640.0378,294.0378,24.3045,29.0017,0.9834
21506,"FANCY FONT BIRTHDAY CARD,",UNMAPPED,weekday_seasonal_mean,14,420.0000,201.6562,-218.3438,24.3013,61.8153,0.8100
22610,PENS ASSORTED FUNNY FACE,UNMAPPED,weekday_seasonal_mean,14,324.0000,225.0726,-98.9274,24.2989,29.4754,1.0500
22138,BAKING SET 9 PIECE RETROSPOT,UNMAPPED,lightgbm,14,392.0000,671.1453,279.1453,24.2023,29.3071,0.8644
21108,FAIRY CAKE FLANNEL ASSORTED COLOUR,UNMAPPED,weekday_seasonal_mean,14,380.0000,225.6448,-154.3552,24.1837,29.6641,0.8910
21928,JUMBO BAG SCANDINAVIAN BLUE PAISLEY,UNMAPPED,gru,14,391.0000,135.2035,-255.7965,24.1696,41.2990,0.8654
23080,RED METAL BOX TOP SECRET,UNMAPPED,weekday_seasonal_mean,14,350.0000,13.2880,-336.7120,24.0509,49.5806,0.9620
22144,CHRISTMAS CRAFT LITTLE FRIENDS,UNMAPPED,moving_average_7,14,441.0000,533.8572,92.8572,23.9592,28.0055,0.7606
85199S,SMALL HANGING IVORY/RED WOOD BIRD,UNMAPPED,weekday_seasonal_mean,14,388.0000,104.2612,-283.7388,23.9587,38.5320,0.8645
22185,SLATE TILE NATURAL HANGING,UNMAPPED,lstm,14,336.0000,32.9524,-303.0476,23.8917,52.2878,0.9955
22757,LARGE RED BABUSHKA NOTEBOOK,UNMAPPED,xgboost,14,392.0000,145.5691,-246.4309,23.7179,47.0505,0.8471
72741,GRAND CHOCOLATECANDLE,UNMAPPED,weekday_seasonal_mean,14,285.0000,370.7286,85.7286,23.6403,38.2444,1.1613
20972,PINK CREAM FELT CRAFT TRINKET BOX,UNMAPPED,lightgbm,14,297.0000,621.2628,324.2628,23.6082,32.8468,1.1128
20718,RED RETROSPOT SHOPPER BAG,UNMAPPED,gru,14,389.0000,115.6423,-273.3577,23.5616,39.8229,0.8480
22734,SET OF 6 RIBBONS VINTAGE CHRISTMAS,UNMAPPED,lightgbm,14,247.0000,575.9655,328.9655,23.4975,29.7104,1.3318
22992,REVOLVER WOODEN RULER,UNMAPPED,lightgbm,14,267.0000,425.0006,158.0006,23.4564,32.3345,1.2299
21818,GLITTER HEART DECORATION,UNMAPPED,xgboost,14,162.0000,470.0525,308.0525,23.4054,28.2626,2.0227
23368,SET 12 COLOUR PENCILS DOLLY GIRL,UNMAPPED,xgboost,14,271.0000,470.8505,199.8505,23.3648,28.7585,1.2070
22708,WRAP DOLLY GIRL,UNMAPPED,seasonal_naive_lag_7,14,100.0000,325.0000,225.0000,23.2143,46.7707,3.2500
20728,LUNCH BAG CARS BLUE,UNMAPPED,xgboost,14,239.0000,543.9680,304.9680,23.1752,26.7060,1.3575
20727,LUNCH BAG BLACK SKULL.,UNMAPPED,lightgbm,14,473.0000,773.9366,300.9366,23.1684,31.3536,0.6857
21080,SET/20 RED RETROSPOT PAPER NAPKINS,UNMAPPED,lightgbm,14,286.0000,541.4727,255.4727,23.1241,30.8253,1.1320
21479,WHITE SKULL HOT WATER BOTTLE,UNMAPPED,weekday_seasonal_mean,14,439.0000,116.6390,-322.3610,23.0258,34.2356,0.7343
22134,MINI LADLE LOVE HEART RED,UNMAPPED,lstm,14,322.0000,14.9663,-307.0337,22.9445,77.1261,0.9976
23157,SET OF 6 NATIVITY MAGNETS,UNMAPPED,lightgbm,14,142.0000,309.9952,167.9952,22.9291,30.2702,2.2606
84029E,RED WOOLLY HOTTIE WHITE HEART.,UNMAPPED,weekday_seasonal_mean,14,483.0000,184.0684,-298.9316,22.9223,49.0679,0.6644
21167,WHITE SAGE INCENSE,UNMAPPED,lstm,14,313.0000,9.9018,-303.0982,22.8240,52.0104,1.0209
22966,GINGERBREAD MAN COOKIE CUTTER,UNMAPPED,xgboost,14,419.0000,586.1675,167.1675,22.6579,30.6049,0.7571
82582,AREA PATROLLED METAL SIGN,UNMAPPED,lstm,14,335.0000,54.1530,-280.8470,22.6039,38.1546,0.9446
23078,ICE CREAM PEN LIP GLOSS,UNMAPPED,lightgbm,14,134.0000,426.4338,292.4338,22.5892,26.2524,2.3601
22467,GUMBALL COAT RACK,UNMAPPED,seasonal_naive_lag_7,14,434.0000,470.0000,36.0000,22.5714,34.8855,0.7281
23376,PACK OF 12 VINTAGE CHRISTMAS TISSUE,UNMAPPED,lightgbm,14,263.0000,541.9992,278.9992,22.5243,27.5554,1.1990
20975,12 PENCILS SMALL TUBE RED RETROSPOT,UNMAPPED,xgboost,14,363.0000,577.5752,214.5752,22.5103,28.7832,0.8682
22328,ROUND SNACK BOXES SET OF 4 FRUITS,UNMAPPED,seasonal_naive_lag_7,14,184.0000,369.0000,185.0000,22.5000,52.4806,1.7120
82583,HOT BATHS METAL SIGN,UNMAPPED,weekday_seasonal_mean,14,405.0000,239.8356,-165.1644,22.4666,37.4889,0.7766
84032B,CHARLIE + LOLA RED HOT WATER BOTTLE,UNMAPPED,lightgbm,14,351.0000,156.7280,-194.2720,22.1962,53.0391,0.8853
21500,PINK POLKADOT WRAP,UNMAPPED,lstm,14,300.0000,52.2208,-247.7792,22.1717,38.4618,1.0347
72232,FENG SHUI PILLAR CANDLE,UNMAPPED,lstm,14,300.0000,14.8203,-285.1797,22.1221,54.2070,1.0324
23168,CLASSIC CAFE SUGAR DISPENSER,UNMAPPED,xgboost,14,253.0000,325.4563,72.4563,22.0090,25.6915,1.2179
23295,SET OF 12 MINI LOAF BAKING CASES,UNMAPPED,xgboost,14,267.0000,520.0495,253.0495,21.9261,27.4479,1.1497
23232,WRAP VINTAGE LEAF DESIGN,UNMAPPED,weekday_seasonal_mean,14,325.0000,153.4122,-171.5878,21.9188,35.6842,0.9442
22411,JUMBO SHOPPER VINTAGE RED PAISLEY,UNMAPPED,weekday_seasonal_mean,14,665.0000,510.4464,-154.5536,21.4338,38.3684,0.4512
23355,HOT WATER BOTTLE KEEP CALM,UNMAPPED,seasonal_naive_lag_7,14,935.0000,945.0000,10.0000,21.4286,27.8516,0.3209
82551,LAUNDRY 15C METAL SIGN,UNMAPPED,seasonal_naive_lag_7,14,64.0000,287.0000,223.0000,21.3571,52.1899,4.6719
22922,FRIDGE MAGNETS US DINER ASSORTED,UNMAPPED,seasonal_naive_lag_7,14,162.0000,144.0000,-18.0000,21.0000,44.8139,1.8148
22969,HOMEMADE JAM SCENTED CANDLES,UNMAPPED,lightgbm,14,308.0000,358.3381,50.3381,20.9119,29.5203,0.9505
22326,ROUND SNACK BOXES SET OF4 WOODLAND,UNMAPPED,lightgbm,14,380.0000,471.5168,91.5168,20.9043,26.5053,0.7702
23192,BUNDLE OF 3 ALPHABET EXERCISE BOOKS,UNMAPPED,lightgbm,14,251.0000,288.7869,37.7869,20.8888,37.3531,1.1651
21411,GINGHAM HEART DOORSTOP RED,UNMAPPED,weekday_seasonal_mean,14,306.0000,34.2738,-271.7262,20.8614,38.2961,0.9544
84755,COLOUR GLASS T-LIGHT HOLDER HANGING,UNMAPPED,xgboost,14,184.0000,385.5736,201.5736,20.8047,24.0200,1.5830
21213,PACK OF 72 SKULL CAKE CASES,UNMAPPED,gru,14,320.0000,125.9544,-194.0456,20.7400,34.7543,0.9074
85048,15CM CHRISTMAS GLASS BALL 20 LIGHTS,UNMAPPED,xgboost,14,214.0000,327.9761,113.9761,20.6793,25.9512,1.3529
22712,CARD DOLLY GIRL,UNMAPPED,weekday_seasonal_mean,14,310.0000,131.7156,-178.2844,20.5983,54.6676,0.9302
23311,VINTAGE CHRISTMAS STOCKING,UNMAPPED,moving_average_7,14,291.0000,293.1429,2.1429,20.5612,24.2799,0.9892
23349,ROLL WRAP VINTAGE CHRISTMAS,UNMAPPED,gru,14,396.0000,187.2393,-208.7607,20.5180,30.8338,0.7254
46000M,POLYESTER FILLER PAD 45x45cm,UNMAPPED,lstm,14,287.0000,22.9517,-264.0483,20.5121,63.9108,1.0006
22775,PURPLE DRAWERKNOB ACRYLIC EDWARDIAN,UNMAPPED,seasonal_naive_lag_7,14,166.0000,165.0000,-1.0000,20.5000,32.7621,1.7289
22742,MAKE YOUR OWN PLAYTIME CARD KIT,UNMAPPED,moving_average_7,14,273.0000,164.1429,-108.8571,20.4490,45.0352,1.0487
23318,BOX OF 6 MINI VINTAGE CRACKERS,UNMAPPED,gru,14,395.0000,194.1047,-200.8953,20.4452,27.2364,0.7246
22037,ROBOT BIRTHDAY CARD,UNMAPPED,lightgbm,14,331.0000,199.6532,-131.3468,20.2472,42.1330,0.8564
23166,MEDIUM CERAMIC TOP STORAGE JAR,UNMAPPED,gru,14,304.0000,91.9260,-212.0740,20.0602,35.6703,0.9238
22645,CERAMIC HEART FAIRY CAKE MONEY BANK,UNMAPPED,weekday_seasonal_mean,14,335.0000,100.6448,-234.3552,20.0518,29.7625,0.8380
21731,RED TOADSTOOL LED NIGHT LIGHT,UNMAPPED,weekday_seasonal_mean,14,686.0000,535.0316,-150.9684,20.0458,33.8184,0.4091
22697,GREEN REGENCY TEACUP AND SAUCER,UNMAPPED,weekday_seasonal_mean,14,422.0000,179.4972,-242.5028,20.0443,41.3545,0.6650
20961,STRAWBERRY BATH SPONGE,UNMAPPED,seasonal_naive_lag_7,14,183.0000,185.0000,2.0000,20.0000,28.3927,1.5301
16218,CARTOON PENCIL SHARPENERS,UNMAPPED,moving_average_7,14,200.0000,180.0000,-20.0000,19.8980,30.4090,1.3929
23083,SET 6 PAPER TABLE LANTERN STARS,UNMAPPED,gru,14,325.0000,143.2324,-181.7676,19.8633,29.9829,0.8556
21109,LARGE CAKE TOWEL CHOCOLATE SPOTS,UNMAPPED,seasonal_naive_lag_7,14,271.0000,62.0000,-209.0000,19.7857,38.6477,1.0221
21107,CREAM SLICE FLANNEL PINK SPOT,UNMAPPED,lstm,14,265.0000,18.2418,-246.7582,19.7829,64.1314,1.0451
22055,MINI CAKE STAND HANGING STRAWBERY,UNMAPPED,gru,14,278.0000,16.9727,-261.0273,19.7588,32.5898,0.9950
23354,6 GIFT TAGS 50'S CHRISTMAS,UNMAPPED,gru,14,361.0000,192.2329,-168.7671,19.7407,28.0124,0.7656
22599,CHRISTMAS MUSICAL ZINC STAR,UNMAPPED,weekday_seasonal_mean,14,312.0000,47.9490,-264.0510,19.6409,31.6808,0.8813
23319,BOX OF 6 MINI 50'S CRACKERS,UNMAPPED,gru,14,352.0000,190.8576,-161.1424,19.6291,29.9941,0.7807
22728,ALARM CLOCK BAKELIKE PINK,UNMAPPED,weekday_seasonal_mean,14,378.0000,110.9248,-267.0752,19.6044,30.7309,0.7261
22141,CHRISTMAS CRAFT TREE TOP ANGEL,UNMAPPED,lightgbm,14,250.0000,520.7011,270.7011,19.5356,24.8885,1.0940
17091J,VANILLA INCENSE IN TIN,UNMAPPED,lstm,14,276.0000,21.4748,-254.5252,19.4937,38.4884,0.9888
23165,LARGE CERAMIC TOP STORAGE JAR,UNMAPPED,lightgbm,14,302.0000,227.9208,-74.0792,19.4731,29.8300,0.9027
23353,6 GIFT TAGS VINTAGE CHRISTMAS,UNMAPPED,gru,14,372.0000,183.4546,-188.5454,19.4145,29.8647,0.7307
21912,VINTAGE SNAKES & LADDERS,UNMAPPED,weekday_seasonal_mean,14,313.0000,65.6042,-247.3958,19.3190,42.6179,0.8641
23211,RED ROCKING HORSE HAND PAINTED,UNMAPPED,xgboost,14,214.0000,313.6159,99.6159,19.2990,22.1876,1.2626
23205,CHARLOTTE BAG VINTAGE ALPHABET,UNMAPPED,xgboost,14,246.0000,454.7230,208.7230,19.2128,23.9888,1.0934
51014A,"FEATHER PEN,HOT PINK",UNMAPPED,lightgbm,14,230.0000,467.7954,237.7954,19.1428,24.9367,1.1652
85049A,TRADITIONAL CHRISTMAS RIBBONS,UNMAPPED,weekday_seasonal_mean,14,351.0000,116.8186,-234.1814,19.0495,31.8333,0.7598
23545,WRAP RED VINTAGE DOILY,UNMAPPED,lightgbm,14,225.0000,236.0299,11.0299,19.0201,23.2319,1.1835
22699,ROSES REGENCY TEACUP AND SAUCER,UNMAPPED,weekday_seasonal_mean,14,424.0000,241.8302,-182.1698,19.0161,39.2800,0.6279
21588,RETROSPOT GIANT TUBE MATCHES,UNMAPPED,gru,14,255.0000,47.4137,-207.5863,18.9850,50.0697,1.0423
22835,HOT WATER BOTTLE I AM SO POORLY,UNMAPPED,xgboost,14,427.0000,591.9952,164.9952,18.9160,22.2029,0.6202
23212,HEART WREATH DECORATION WITH BELL,UNMAPPED,lightgbm,14,284.0000,305.5865,21.5865,18.8758,26.7017,0.9305
22139,RETROSPOT TEA SET CERAMIC 11 PC,UNMAPPED,xgboost,14,333.0000,546.1911,213.1911,18.8704,23.0431,0.7934
22744,MAKE YOUR OWN MONSOON CARD KIT,UNMAPPED,gru,14,266.0000,24.4464,-241.5536,18.7979,41.5868,0.9894
22540,MINI JIGSAW CIRCUS PARADE,UNMAPPED,lstm,14,258.0000,16.5902,-241.4098,18.7580,54.1520,1.0179
21620,SET OF 4 ROSE BOTANICAL CANDLES,UNMAPPED,weekday_seasonal_mean,14,276.0000,13.6090,-262.3910,18.7422,24.0264,0.9507
23371,SET 36 COLOUR PENCILS SPACEBOY,UNMAPPED,xgboost,14,157.0000,409.7423,252.7423,18.7139,22.8333,1.6688
84970L,SINGLE HEART ZINC T-LIGHT HOLDER,UNMAPPED,lstm,14,291.0000,59.5760,-231.4240,18.6789,28.4771,0.8986
21791,VINTAGE HEADS AND TAILS CARD GAME,UNMAPPED,weekday_seasonal_mean,14,457.0000,320.3544,-136.6456,18.6520,30.7648,0.5714
23198,PANTRY MAGNETIC SHOPPING LIST,UNMAPPED,gru,14,342.0000,146.0059,-195.9941,18.5993,25.1576,0.7614
22530,MAGIC DRAWING SLATE DOLLY GIRL,UNMAPPED,weekday_seasonal_mean,14,189.0000,185.7780,-3.2220,18.4307,27.4435,1.3652
84029G,KNITTED UNION FLAG HOT WATER BOTTLE,UNMAPPED,weekday_seasonal_mean,14,354.0000,128.3452,-225.6548,18.4069,26.2878,0.7280
23365,SET 12 COLOUR PENCILS LOVE LONDON,UNMAPPED,lightgbm,14,160.0000,397.9973,237.9973,18.3309,20.7436,1.6040
84978,HANGING HEART JAR T-LIGHT HOLDER,UNMAPPED,weekday_seasonal_mean,14,451.0000,407.1892,-43.8108,18.3269,27.7297,0.5689
23213,STAR WREATH DECORATION WITH BELL,UNMAPPED,lightgbm,14,181.0000,260.3897,79.3897,18.3265,22.5895,1.4175
22556,PLASTERS IN TIN CIRCUS PARADE,UNMAPPED,weekday_seasonal_mean,14,325.0000,252.3604,-72.6396,18.3093,21.4706,0.7887
23366,SET 12 COLOURING PENCILS DOILY,UNMAPPED,gru,14,319.0000,166.5103,-152.4897,18.2911,29.0638,0.8027
22393,PAPERWEIGHT VINTAGE COLLAGE,UNMAPPED,lstm,14,256.0000,9.6654,-246.3346,18.2396,43.5589,0.9975
22340,NOEL GARLAND PAINTED ZINC,UNMAPPED,xgboost,14,235.0000,438.1786,203.1786,18.1783,21.9635,1.0830
23333,IVORY WICKER HEART MEDIUM,UNMAPPED,lightgbm,14,223.0000,380.2828,157.2828,18.1542,22.2626,1.1397
51014C,"FEATHER PEN,COAL BLACK",UNMAPPED,xgboost,14,89.0000,342.4903,253.4903,18.1064,21.5047,2.8482
22753,SMALL YELLOW BABUSHKA NOTEBOOK,UNMAPPED,gru,14,300.0000,64.8798,-235.1202,18.0666,24.9029,0.8431
84692,BOX OF 24 COCKTAIL PARASOLS,UNMAPPED,weekday_seasonal_mean,14,266.0000,364.9782,98.9782,18.0323,25.5202,0.9491
22077,6 RIBBONS RUSTIC CHARM,UNMAPPED,weekday_seasonal_mean,14,349.0000,323.2668,-25.7332,17.9625,28.6589,0.7206
22383,LUNCH BAG SUKI DESIGN,UNMAPPED,weekday_seasonal_mean,14,285.0000,478.6904,193.6904,17.9496,22.5300,0.8817
85194S,HANGING SPRING FLOWER EGG SMALL,UNMAPPED,seasonal_naive_lag_7,14,109.0000,152.0000,43.0000,17.9286,29.1413,2.3028
22743,MAKE YOUR OWN FLOWERPOWER CARD KIT,UNMAPPED,weekday_seasonal_mean,14,256.0000,23.9644,-232.0356,17.9245,41.7527,0.9802
22585,PACK OF 6 BIRDY GIFT TAGS,UNMAPPED,weekday_seasonal_mean,14,195.0000,331.2432,136.2432,17.8451,21.5764,1.2812
21930,JUMBO STORAGE BAG SKULLS,UNMAPPED,weekday_seasonal_mean,14,384.0000,252.1692,-131.8308,17.8188,31.3642,0.6496
23103,JINGLE BELL HEART DECORATION,UNMAPPED,lightgbm,14,324.0000,566.5575,242.5575,17.8012,24.5556,0.7692
84596F,SMALL MARSHMALLOWS PINK BOWL,UNMAPPED,xgboost,14,273.0000,292.2696,19.2696,17.8008,24.6167,0.9129
23100,SILVER BELLS TABLE DECORATION,UNMAPPED,xgboost,14,203.0000,366.4118,163.4118,17.7983,21.1619,1.2275
47566,PARTY BUNTING,UNMAPPED,lightgbm,14,177.0000,412.1115,235.1115,17.7309,22.5750,1.4024
22097,SWALLOW SQUARE TISSUE BOX,UNMAPPED,weekday_seasonal_mean,14,231.0000,34.5280,-196.4720,17.7197,57.5821,1.0739
20996,JAZZ HEARTS ADDRESS BOOK,UNMAPPED,seasonal_naive_lag_7,14,257.0000,277.0000,20.0000,17.7143,25.9367,0.9650
23221,REINDEER HEART DECORATION SILVER,UNMAPPED,lightgbm,14,171.0000,281.4020,110.4020,17.6108,21.2647,1.4418
23109,PACK OF SIX LED TEA LIGHTS,UNMAPPED,lightgbm,14,311.0000,352.4551,41.4551,17.5999,27.8275,0.7923
22593,CHRISTMAS GINGHAM STAR,UNMAPPED,xgboost,14,246.0000,404.7484,158.7484,17.5610,22.8431,0.9994
23204,CHARLOTTE BAG APPLES DESIGN,UNMAPPED,xgboost,14,488.0000,574.8222,86.8222,17.5241,25.0975,0.5027
22944,CHRISTMAS METAL POSTCARD WITH BELLS,UNMAPPED,gru,14,252.0000,151.4923,-100.5077,17.5194,22.5974,0.9733
22571,ROCKING HORSE RED CHRISTMAS,UNMAPPED,weekday_seasonal_mean,14,318.0000,99.6222,-218.3778,17.4430,36.6552,0.7679
21015,DARK BIRD HOUSE TREE DECORATION,UNMAPPED,xgboost,14,160.0000,353.5789,193.5789,17.4314,19.8233,1.5252
21929,JUMBO BAG PINK VINTAGE PAISLEY,UNMAPPED,lstm,14,288.0000,94.5726,-193.4274,17.3751,31.9266,0.8446
22142,CHRISTMAS CRAFT WHITE FAIRY,UNMAPPED,lightgbm,14,209.0000,435.8337,226.8337,17.3600,21.4540,1.1629
22726,ALARM CLOCK BAKELIKE GREEN,UNMAPPED,lightgbm,14,559.0000,610.5592,51.5592,17.3329,22.5662,0.4341
23215,JINGLE BELL HEART ANTIQUE SILVER,UNMAPPED,gru,14,297.0000,174.1493,-122.8507,17.3267,21.5075,0.8167
82580,BATHROOM METAL SIGN,UNMAPPED,gru,14,248.0000,94.3151,-153.6849,17.3208,29.4299,0.9778
21210,SET OF 72 RETROSPOT PAPER DOILIES,UNMAPPED,weekday_seasonal_mean,14,238.0000,283.3442,45.3442,17.2753,28.7387,1.0162
23188,VINTAGE 2 METRE FOLDING RULER,UNMAPPED,seasonal_naive_lag_7,14,387.0000,412.0000,25.0000,17.2143,22.7800,0.6227
22109,FULL ENGLISH BREAKFAST PLATE,UNMAPPED,naive_lag_1,14,210.0000,230.0000,20.0000,17.1429,22.3926,1.1429
22488,NATURAL SLATE RECTANGLE CHALKBOARD,UNMAPPED,seasonal_naive_lag_7,14,100.0000,168.0000,68.0000,17.1429,26.7235,2.4000
22345,PARTY PIZZA DISH BLUE POLKADOT,UNMAPPED,lstm,14,240.0000,7.7436,-232.2564,17.1225,48.0709,0.9988
22619,SET OF 6 SOLDIER SKITTLES,UNMAPPED,xgboost,14,251.0000,269.2281,18.2281,17.0775,27.7598,0.9525
23332,IVORY WICKER HEART LARGE,UNMAPPED,lightgbm,14,229.0000,295.3803,66.3803,17.0285,22.7641,1.0410
23356,LOVE HOT WATER BOTTLE,UNMAPPED,xgboost,14,223.0000,418.5243,195.5243,16.9594,18.6365,1.0647
22096,PINK PAISLEY SQUARE TISSUE BOX,UNMAPPED,lstm,14,231.0000,18.5577,-212.4423,16.9310,57.5115,1.0261
20979,36 PENCILS TUBE RED RETROSPOT,UNMAPPED,lightgbm,14,99.0000,299.0816,200.0816,16.8538,20.8939,2.3834
23231,WRAP VINTAGE DOILY,UNMAPPED,lightgbm,14,275.0000,298.8746,23.8746,16.8060,22.0775,0.8556
75049L,LARGE CIRCULAR MIRROR MOBILE,UNMAPPED,lstm,14,222.0000,37.2949,-184.7051,16.7854,51.1784,1.0585
23245,SET OF 3 REGENCY CAKE TINS,UNMAPPED,lightgbm,14,363.0000,460.5297,97.5297,16.7667,20.7315,0.6466
23505,PLAYING CARDS I LOVE LONDON,UNMAPPED,weekday_seasonal_mean,14,243.0000,13.8332,-229.1668,16.7164,31.9069,0.9631
21111,"SWISS ROLL TOWEL, CHOCOLATE SPOTS",UNMAPPED,seasonal_naive_lag_7,14,200.0000,38.0000,-162.0000,16.7143,27.2790,1.1700
21285,RETROSPOT CANDLE MEDIUM,UNMAPPED,lstm,14,233.0000,11.4276,-221.5724,16.7051,31.2130,1.0037
21165,BEWARE OF THE CAT METAL SIGN,UNMAPPED,gru,14,229.0000,74.2706,-154.7294,16.6937,29.7644,1.0206
22979,PANTRY WASHING UP BRUSH,UNMAPPED,lightgbm,14,164.0000,180.7154,16.7154,16.6835,26.9636,1.4242
82494L,WOODEN FRAME ANTIQUE WHITE,UNMAPPED,weekday_seasonal_mean,14,411.0000,292.3936,-118.6064,16.6707,22.6522,0.5679
23207,LUNCH BAG ALPHABET DESIGN,UNMAPPED,lightgbm,14,204.0000,433.2168,229.2168,16.6070,19.5542,1.1397
22759,check,UNMAPPED,gru,14,165.0000,108.1170,-56.8830,16.6004,36.8432,1.4085
20725,LUNCH BAG RED RETROSPOT,UNMAPPED,weekday_seasonal_mean,14,613.0000,762.1162,149.1162,16.5797,20.1802,0.3787
23434,3 RAFFIA RIBBONS 50'S CHRISTMAS,UNMAPPED,xgboost,14,219.0000,449.7417,230.7417,16.4816,20.6759,1.0536
23334,IVORY WICKER HEART SMALL,UNMAPPED,gru,14,243.0000,89.5448,-153.4552,16.4240,24.5034,0.9462
22581,WOOD STOCKING CHRISTMAS SCANDISPOT,UNMAPPED,lightgbm,14,540.0000,372.9191,-167.0809,16.3980,27.7594,0.4251
22752,SET 7 BABUSHKA NESTING BOXES,UNMAPPED,lightgbm,14,248.0000,168.9106,-79.0894,16.3921,26.4047,0.9254
20726,LUNCH BAG WOODLAND,UNMAPPED,xgboost,14,260.0000,392.6199,132.6199,16.3505,20.5973,0.8804
23217,LAUREL HEART ANTIQUE SILVER,UNMAPPED,weekday_seasonal_mean,14,234.0000,19.1646,-214.8354,16.2979,41.0308,0.9751
23404,HOME SWEET HOME BLACKBOARD,UNMAPPED,moving_average_7,14,247.0000,97.5714,-149.4286,16.2245,37.7676,0.9196
22537,MAGIC DRAWING SLATE DINOSAUR,UNMAPPED,seasonal_naive_lag_7,14,97.0000,192.0000,95.0000,16.2143,23.0667,2.3402
21156,RETROSPOT CHILDRENS APRON,UNMAPPED,lightgbm,14,182.0000,305.6577,123.6577,16.2090,20.2762,1.2468
21169,YOU'RE CONFUSING ME METAL SIGN,UNMAPPED,weekday_seasonal_mean,14,344.0000,163.3306,-180.6694,16.1681,29.5568,0.6580
22294,HEART FILIGREE DOVE SMALL,UNMAPPED,xgboost,14,134.0000,254.4666,120.4666,16.1603,19.1022,1.6884
22947,UNKNOWN,UNMAPPED,xgboost,14,32.0000,234.4600,202.4600,16.1112,18.0299,7.0486
21314,SMALL GLASS HEART TRINKET POT,UNMAPPED,weekday_seasonal_mean,14,308.0000,236.7984,-71.2016,16.1018,21.7028,0.7319
22551,PLASTERS IN TIN SPACEBOY,UNMAPPED,weekday_seasonal_mean,14,387.0000,285.1730,-101.8270,16.0467,29.3379,0.5805
23234,BISCUIT TIN VINTAGE CHRISTMAS,UNMAPPED,naive_lag_1,14,174.0000,182.0000,8.0000,16.0000,19.1982,1.2874
71459,HANGING JAM JAR T-LIGHT HOLDERS,UNMAPPED,gru,14,224.0000,101.4237,-122.5763,15.9837,30.3883,0.9990
82482,WOODEN PICTURE FRAME WHITE FINISH,UNMAPPED,weekday_seasonal_mean,14,312.0000,319.7196,7.7196,15.9319,19.8215,0.7149
22698,PINK REGENCY TEACUP AND SAUCER,UNMAPPED,weekday_seasonal_mean,14,325.0000,150.3608,-174.6392,15.8192,29.7309,0.6814
84012,MAGIC SHEEP WOOL GROWING FROM PAPER,UNMAPPED,seasonal_naive_lag_7,14,154.0000,128.0000,-26.0000,15.7143,29.5054,1.4286
23322,LARGE WHITE HEART OF WICKER,UNMAPPED,lightgbm,14,155.0000,374.5370,219.5370,15.6812,18.3667,1.4164
23350,ROLL WRAP VINTAGE SPOT,UNMAPPED,gru,14,285.0000,157.4179,-127.5821,15.6609,19.7327,0.7693
84596B,SMALL DOLLY MIX DESIGN ORANGE BOWL,UNMAPPED,lightgbm,14,264.0000,318.1250,54.1250,15.6582,20.1621,0.8304
22608,PENS ASSORTED FUNKY JEWELED,UNMAPPED,weekday_seasonal_mean,14,267.0000,98.8126,-168.1874,15.6509,20.9782,0.8206
23004,TRAVEL CARD WALLET PANTRY,UNMAPPED,seasonal_naive_lag_7,14,187.0000,118.0000,-69.0000,15.6429,23.9001,1.1711
84536A,ENGLISH ROSE NOTEBOOK A7 SIZE,UNMAPPED,weekday_seasonal_mean,14,256.0000,89.7636,-166.2364,15.6303,21.1665,0.8548
23101,SILVER STARS TABLE DECORATION,UNMAPPED,lightgbm,14,99.0000,272.3543,173.3543,15.6177,19.1330,2.2086
23240,SET OF 4 KNICK KNACK TINS DOILY,UNMAPPED,lightgbm,14,249.0000,314.1967,65.1967,15.5151,18.7280,0.8723
22061,LARGE CAKE STAND HANGING STRAWBERY,UNMAPPED,lstm,14,225.0000,15.8889,-209.1111,15.4019,24.1304,0.9583
62018,SOMBRERO,UNMAPPED,lstm,14,212.0000,7.1760,-204.8240,15.3992,53.4309,1.0169
23225,CHERUB HEART DECORATION SILVER,UNMAPPED,weekday_seasonal_mean,14,219.0000,18.6310,-200.3690,15.2543,41.3292,0.9752
