scope,model_family,model,sku_id,description,observations,mae,rmse,wmape
sku,statistical,naive_lag_1,16048,TEATIME ROUND PENCIL SHARPENER,28,5.4286,11.0551,1.9000
sku,statistical,seasonal_naive_lag_7,16048,TEATIME ROUND PENCIL SHARPENER,28,5.2500,11.0534,1.8375
sku,statistical,weekday_seasonal_mean,16048,TEATIME ROUND PENCIL SHARPENER,28,6.0003,8.6417,2.1001
sku,machine_learning,xgboost,16048,TEATIME ROUND PENCIL SHARPENER,28,21.3079,27.1711,7.4578
sku,deep_learning,gru,16052,TEATIME PUSH DOWN RUBBER,28,0.0875,0.0875,0.0000
sku,machine_learning,lightgbm,16052,TEATIME PUSH DOWN RUBBER,28,0.3133,0.3259,0.0000
sku,deep_learning,lstm,16052,TEATIME PUSH DOWN RUBBER,28,0.0757,0.0757,0.0000
sku,statistical,moving_average_7,16052,TEATIME PUSH DOWN RUBBER,28,0.0000,0.0000,0.0000
sku,statistical,naive_lag_1,16052,TEATIME PUSH DOWN RUBBER,28,0.0000,0.0000,0.0000
sku,statistical,seasonal_naive_lag_7,16052,TEATIME PUSH DOWN RUBBER,28,0.0000,0.0000,0.0000
sku,statistical,weekday_seasonal_mean,16052,TEATIME PUSH DOWN RUBBER,28,2.1536,3.3948,0.0000
sku,machine_learning,xgboost,16052,TEATIME PUSH DOWN RUBBER,28,0.5182,0.5224,0.0000
sku,deep_learning,gru,16156L,WRAP CAROUSEL,28,2.0106,6.6472,1.1259
sku,machine_learning,lightgbm,16156L,WRAP CAROUSEL,28,3.2550,6.7667,1.8228
sku,deep_learning,lstm,16156L,WRAP CAROUSEL,28,1.9718,6.6536,1.1042
sku,statistical,moving_average_7,16156L,WRAP CAROUSEL,28,3.5714,7.1429,2.0000
sku,statistical,naive_lag_1,16156L,WRAP CAROUSEL,28,3.5714,9.4491,2.0000
sku,statistical,seasonal_naive_lag_7,16156L,WRAP CAROUSEL,28,3.5714,9.4491,2.0000
sku,statistical,weekday_seasonal_mean,16156L,WRAP CAROUSEL,28,2.8046,6.3692,1.5706
sku,machine_learning,xgboost,16156L,WRAP CAROUSEL,28,7.2531,16.9665,4.0618
sku,deep_learning,gru,16156N,"WRAP, FRIENDSHIP ON GREEN",28,0.0875,0.0875,0.0000
sku,machine_learning,lightgbm,16156N,"WRAP, FRIENDSHIP ON GREEN",28,0.3158,0.3291,0.0000
sku,deep_learning,lstm,16156N,"WRAP, FRIENDSHIP ON GREEN",28,0.0757,0.0757,0.0000
sku,statistical,moving_average_7,16156N,"WRAP, FRIENDSHIP ON GREEN",28,0.0000,0.0000,0.0000
sku,statistical,naive_lag_1,16156N,"WRAP, FRIENDSHIP ON GREEN",28,0.0000,0.0000,0.0000
sku,statistical,seasonal_naive_lag_7,16156N,"WRAP, FRIENDSHIP ON GREEN",28,0.0000,0.0000,0.0000
sku,statistical,weekday_seasonal_mean,16156N,"WRAP, FRIENDSHIP ON GREEN",28,2.2090,2.5078,0.0000
sku,machine_learning,xgboost,16156N,"WRAP, FRIENDSHIP ON GREEN",28,0.5569,0.5608,0.0000
sku,deep_learning,gru,16156S,WRAP PINK FAIRY CAKES,28,13.4526,20.6645,1.0762
sku,machine_learning,lightgbm,16156S,WRAP PINK FAIRY CAKES,28,13.6986,18.4612,1.0959
sku,deep_learning,lstm,16156S,WRAP PINK FAIRY CAKES,28,13.2459,20.9611,1.0597
sku,statistical,moving_average_7,16156S,WRAP PINK FAIRY CAKES,28,16.3265,20.1805,1.3061
sku,statistical,naive_lag_1,16156S,WRAP PINK FAIRY CAKES,28,22.3214,29.5048,1.7857
sku,statistical,seasonal_naive_lag_7,16156S,WRAP PINK FAIRY CAKES,28,16.0714,26.7261,1.2857
sku,statistical,weekday_seasonal_mean,16156S,WRAP PINK FAIRY CAKES,28,17.3256,22.4805,1.3860
sku,machine_learning,xgboost,16156S,WRAP PINK FAIRY CAKES,28,14.1821,18.7549,1.1346
sku,deep_learning,gru,16161G,WRAP BAD HAIR DAY,28,2.3098,6.5789,1.2935
sku,machine_learning,lightgbm,16161G,WRAP BAD HAIR DAY,28,5.8774,7.5509,3.2913
sku,deep_learning,lstm,16161G,WRAP BAD HAIR DAY,28,2.2531,6.5914,1.2617
sku,statistical,moving_average_7,16161G,WRAP BAD HAIR DAY,28,4.9745,7.7838,2.7857
sku,statistical,naive_lag_1,16161G,WRAP BAD HAIR DAY,28,4.4643,10.5644,2.5000
sku,statistical,seasonal_naive_lag_7,16161G,WRAP BAD HAIR DAY,28,5.3571,11.5728,3.0000
sku,statistical,weekday_seasonal_mean,16161G,WRAP BAD HAIR DAY,28,2.7514,6.2548,1.5408
sku,machine_learning,xgboost,16161G,WRAP BAD HAIR DAY,28,6.3745,8.1867,3.5697
sku,deep_learning,gru,16161M,WRAP PINK FLOCK,28,0.0875,0.0875,0.0000
sku,machine_learning,lightgbm,16161M,WRAP PINK FLOCK,28,0.3158,0.3291,0.0000
sku,deep_learning,lstm,16161M,WRAP PINK FLOCK,28,0.0757,0.0757,0.0000
sku,statistical,moving_average_7,16161M,WRAP PINK FLOCK,28,0.0000,0.0000,0.0000
sku,statistical,naive_lag_1,16161M,WRAP PINK FLOCK,28,0.0000,0.0000,0.0000
sku,statistical,seasonal_naive_lag_7,16161M,WRAP PINK FLOCK,28,0.0000,0.0000,0.0000
sku,statistical,weekday_seasonal_mean,16161M,WRAP PINK FLOCK,28,1.5094,1.7320,0.0000
sku,machine_learning,xgboost,16161M,WRAP PINK FLOCK,28,0.2115,0.2222,0.0000
sku,deep_learning,gru,16161P,WRAP ENGLISH ROSE,28,14.3866,24.2505,1.0742
sku,machine_learning,lightgbm,16161P,WRAP ENGLISH ROSE,28,19.0727,23.9744,1.4241
sku,deep_learning,lstm,16161P,WRAP ENGLISH ROSE,28,14.1917,24.6166,1.0596
sku,statistical,moving_average_7,16161P,WRAP ENGLISH ROSE,28,18.2398,23.8340,1.3619
sku,statistical,naive_lag_1,16161P,WRAP ENGLISH ROSE,28,16.0714,25.0000,1.2000
sku,statistical,seasonal_naive_lag_7,16161P,WRAP ENGLISH ROSE,28,17.8571,27.5487,1.3333
sku,statistical,weekday_seasonal_mean,16161P,WRAP ENGLISH ROSE,28,18.3595,22.4645,1.3708
sku,machine_learning,xgboost,16161P,WRAP ENGLISH ROSE,28,18.8429,22.9081,1.4069
sku,deep_learning,gru,16161U,WRAP SUKI AND FRIENDS,28,9.7690,19.4534,1.0941
sku,machine_learning,lightgbm,16161U,WRAP SUKI AND FRIENDS,28,13.6759,18.1310,1.5317
sku,deep_learning,lstm,16161U,WRAP SUKI AND FRIENDS,28,9.6997,19.5171,1.0864
sku,statistical,moving_average_7,16161U,WRAP SUKI AND FRIENDS,28,14.0306,18.9704,1.5714
sku,statistical,naive_lag_1,16161U,WRAP SUKI AND FRIENDS,28,12.5000,24.0906,1.4000
sku,statistical,seasonal_naive_lag_7,16161U,WRAP SUKI AND FRIENDS,28,16.9643,26.3052,1.9000
sku,statistical,weekday_seasonal_mean,16161U,WRAP SUKI AND FRIENDS,28,14.1996,18.1083,1.5904
sku,machine_learning,xgboost,16161U,WRAP SUKI AND FRIENDS,28,14.6552,18.9044,1.6414
sku,deep_learning,gru,16168M,FUNKY MONKEY GIFT BAG MEDIUM,28,1.5566,4.8857,1.2107
sku,machine_learning,lightgbm,16168M,FUNKY MONKEY GIFT BAG MEDIUM,28,3.6557,6.3403,2.8433
sku,deep_learning,lstm,16168M,FUNKY MONKEY GIFT BAG MEDIUM,28,1.5111,4.8937,1.1753
sku,statistical,moving_average_7,16168M,FUNKY MONKEY GIFT BAG MEDIUM,28,2.2857,5.0997,1.7778
sku,statistical,naive_lag_1,16168M,FUNKY MONKEY GIFT BAG MEDIUM,28,2.5000,6.9693,1.9444
sku,statistical,seasonal_naive_lag_7,16168M,FUNKY MONKEY GIFT BAG MEDIUM,28,2.4643,6.5982,1.9167
sku,statistical,weekday_seasonal_mean,16168M,FUNKY MONKEY GIFT BAG MEDIUM,28,3.0965,5.1796,2.4084
sku,machine_learning,xgboost,16168M,FUNKY MONKEY GIFT BAG MEDIUM,28,2.9959,5.1766,2.3301
sku,deep_learning,gru,16169C,WRAP BLUE REINDEER,28,0.0875,0.0875,0.0000
sku,machine_learning,lightgbm,16169C,WRAP BLUE REINDEER,28,0.3158,0.3291,0.0000
sku,deep_learning,lstm,16169C,WRAP BLUE REINDEER,28,0.0757,0.0757,0.0000
sku,statistical,moving_average_7,16169C,WRAP BLUE REINDEER,28,0.0000,0.0000,0.0000
sku,statistical,naive_lag_1,16169C,WRAP BLUE REINDEER,28,0.0000,0.0000,0.0000
sku,statistical,seasonal_naive_lag_7,16169C,WRAP BLUE REINDEER,28,0.0000,0.0000,0.0000
sku,statistical,weekday_seasonal_mean,16169C,WRAP BLUE REINDEER,28,1.8960,2.1740,0.0000
sku,machine_learning,xgboost,16169C,WRAP BLUE REINDEER,28,0.2115,0.2222,0.0000
sku,deep_learning,gru,16169E,WRAP 50'S CHRISTMAS,28,29.5556,42.0445,0.8267
sku,machine_learning,lightgbm,16169E,WRAP 50'S CHRISTMAS,28,31.4107,42.0996,0.8786
sku,deep_learning,lstm,16169E,WRAP 50'S CHRISTMAS,28,29.5532,42.0909,0.8267
sku,statistical,moving_average_7,16169E,WRAP 50'S CHRISTMAS,28,36.4388,45.3618,1.0193
sku,statistical,naive_lag_1,16169E,WRAP 50'S CHRISTMAS,28,41.8929,54.4377,1.1718
sku,statistical,seasonal_naive_lag_7,16169E,WRAP 50'S CHRISTMAS,28,42.7857,60.4306,1.1968
sku,statistical,weekday_seasonal_mean,16169E,WRAP 50'S CHRISTMAS,28,32.2007,46.1198,0.9007
sku,machine_learning,xgboost,16169E,WRAP 50'S CHRISTMAS,28,32.5261,39.9017,0.9098
sku,deep_learning,gru,16169K,WRAP FOLK ART,28,0.0875,0.0875,0.0000
sku,machine_learning,lightgbm,16169K,WRAP FOLK ART,28,0.3162,0.3293,0.0000
sku,deep_learning,lstm,16169K,WRAP FOLK ART,28,0.0757,0.0757,0.0000
sku,statistical,moving_average_7,16169K,WRAP FOLK ART,28,0.0000,0.0000,0.0000
sku,statistical,naive_lag_1,16169K,WRAP FOLK ART,28,0.0000,0.0000,0.0000
sku,statistical,seasonal_naive_lag_7,16169K,WRAP FOLK ART,28,0.0000,0.0000,0.0000
sku,statistical,weekday_seasonal_mean,16169K,WRAP FOLK ART,28,2.9145,3.4328,0.0000
sku,machine_learning,xgboost,16169K,WRAP FOLK ART,28,0.2845,0.2926,0.0000
sku,deep_learning,gru,16169M,WRAP DAISY CARPET,28,2.1284,6.6281,1.1919
sku,machine_learning,lightgbm,16169M,WRAP DAISY CARPET,28,4.4934,6.5859,2.5163
sku,deep_learning,lstm,16169M,WRAP DAISY CARPET,28,2.0612,6.6391,1.1543
sku,statistical,moving_average_7,16169M,WRAP DAISY CARPET,28,3.9541,6.8499,2.2143
sku,statistical,naive_lag_1,16169M,WRAP DAISY CARPET,28,3.5714,9.4491,2.0000
sku,statistical,seasonal_naive_lag_7,16169M,WRAP DAISY CARPET,28,2.6786,8.1832,1.5000
sku,statistical,weekday_seasonal_mean,16169M,WRAP DAISY CARPET,28,3.9590,6.3212,2.2170
sku,machine_learning,xgboost,16169M,WRAP DAISY CARPET,28,6.6368,10.9015,3.7166
sku,deep_learning,gru,16169N,WRAP BLUE RUSSIAN FOLKART,28,0.0875,0.0875,0.0000
sku,machine_learning,lightgbm,16169N,WRAP BLUE RUSSIAN FOLKART,28,0.3158,0.3291,0.0000
sku,deep_learning,lstm,16169N,WRAP BLUE RUSSIAN FOLKART,28,0.0757,0.0757,0.0000
sku,statistical,moving_average_7,16169N,WRAP BLUE RUSSIAN FOLKART,28,0.0000,0.0000,0.0000
sku,statistical,naive_lag_1,16169N,WRAP BLUE RUSSIAN FOLKART,28,0.0000,0.0000,0.0000
sku,statistical,seasonal_naive_lag_7,16169N,WRAP BLUE RUSSIAN FOLKART,28,0.0000,0.0000,0.0000
sku,statistical,weekday_seasonal_mean,16169N,WRAP BLUE RUSSIAN FOLKART,28,2.8434,3.5365,0.0000
sku,machine_learning,xgboost,16169N,WRAP BLUE RUSSIAN FOLKART,28,0.2115,0.2222,0.0000
sku,deep_learning,gru,16169P,WRAP GREEN RUSSIAN FOLKART,28,0.0875,0.0875,0.0000
sku,machine_learning,lightgbm,16169P,WRAP GREEN RUSSIAN FOLKART,28,0.3158,0.3291,0.0000
sku,deep_learning,lstm,16169P,WRAP GREEN RUSSIAN FOLKART,28,0.0757,0.0757,0.0000
sku,statistical,moving_average_7,16169P,WRAP GREEN RUSSIAN FOLKART,28,0.0000,0.0000,0.0000
sku,statistical,naive_lag_1,16169P,WRAP GREEN RUSSIAN FOLKART,28,0.0000,0.0000,0.0000
sku,statistical,seasonal_naive_lag_7,16169P,WRAP GREEN RUSSIAN FOLKART,28,0.0000,0.0000,0.0000
sku,statistical,weekday_seasonal_mean,16169P,WRAP GREEN RUSSIAN FOLKART,28,2.4576,3.0886,0.0000
sku,machine_learning,xgboost,16169P,WRAP GREEN RUSSIAN FOLKART,28,0.2115,0.2222,0.0000
sku,deep_learning,gru,16207A,UNKNOWN,28,0.1621,0.2114,4.5385
sku,machine_learning,lightgbm,16207A,UNKNOWN,28,0.8906,1.5904,24.9381
sku,deep_learning,lstm,16207A,UNKNOWN,28,0.1373,0.1994,3.8452
sku,statistical,moving_average_7,16207A,UNKNOWN,28,0.0816,0.2056,2.2861
sku,statistical,naive_lag_1,16207A,UNKNOWN,28,0.0714,0.2673,2.0000
sku,statistical,seasonal_naive_lag_7,16207A,UNKNOWN,28,0.1071,0.3273,3.0000
sku,statistical,weekday_seasonal_mean,16207A,UNKNOWN,28,0.3976,0.5827,11.1338
sku,machine_learning,xgboost,16207A,UNKNOWN,28,0.7908,0.8718,22.1437
sku,deep_learning,gru,16207B,PINK HEART RED HANDBAG,28,0.0875,0.0875,0.0000
sku,machine_learning,lightgbm,16207B,PINK HEART RED HANDBAG,28,0.3158,0.3291,0.0000
sku,deep_learning,lstm,16207B,PINK HEART RED HANDBAG,28,0.0757,0.0757,0.0000
sku,statistical,moving_average_7,16207B,PINK HEART RED HANDBAG,28,0.0000,0.0000,0.0000
sku,statistical,naive_lag_1,16207B,PINK HEART RED HANDBAG,28,0.0000,0.0000,0.0000
sku,statistical,seasonal_naive_lag_7,16207B,PINK HEART RED HANDBAG,28,0.0000,0.0000,0.0000
sku,statistical,weekday_seasonal_mean,16207B,PINK HEART RED HANDBAG,28,0.3858,0.6068,0.0000
sku,machine_learning,xgboost,16207B,PINK HEART RED HANDBAG,28,0.1528,0.1673,0.0000
sku,deep_learning,gru,16212,UNKNOWN,28,0.0875,0.0875,0.0000
sku,machine_learning,lightgbm,16212,UNKNOWN,28,0.3158,0.3291,0.0000
sku,deep_learning,lstm,16212,UNKNOWN,28,0.0757,0.0757,0.0000
sku,statistical,moving_average_7,16212,UNKNOWN,28,0.0000,0.0000,0.0000
sku,statistical,naive_lag_1,16212,UNKNOWN,28,0.0000,0.0000,0.0000
sku,statistical,seasonal_naive_lag_7,16212,UNKNOWN,28,0.0000,0.0000,0.0000
sku,statistical,weekday_seasonal_mean,16212,UNKNOWN,28,0.6156,0.7827,0.0000
sku,machine_learning,xgboost,16212,UNKNOWN,28,0.1727,0.1858,0.0000
sku,deep_learning,gru,16216,LETTER SHAPE PENCIL SHARPENER,28,16.7423,33.7256,1.0326
sku,machine_learning,lightgbm,16216,LETTER SHAPE PENCIL SHARPENER,28,21.0287,32.3892,1.2969
sku,deep_learning,lstm,16216,LETTER SHAPE PENCIL SHARPENER,28,16.6795,33.7834,1.0287
sku,statistical,moving_average_7,16216,LETTER SHAPE PENCIL SHARPENER,28,24.3725,33.9624,1.5031
sku,statistical,naive_lag_1,16216,LETTER SHAPE PENCIL SHARPENER,28,29.5714,46.0124,1.8238
sku,statistical,seasonal_naive_lag_7,16216,LETTER SHAPE PENCIL SHARPENER,28,27.8929,45.0773,1.7203
sku,statistical,weekday_seasonal_mean,16216,LETTER SHAPE PENCIL SHARPENER,28,18.6007,33.8645,1.1472
sku,machine_learning,xgboost,16216,LETTER SHAPE PENCIL SHARPENER,28,21.7449,32.1141,1.3411
sku,deep_learning,gru,16218,CARTOON PENCIL SHARPENERS,28,9.3634,23.5168,1.0701
sku,machine_learning,lightgbm,16218,CARTOON PENCIL SHARPENERS,28,16.2307,24.2268,1.8549
sku,deep_learning,lstm,16218,CARTOON PENCIL SHARPENERS,28,9.2959,23.5471,1.0624
sku,statistical,moving_average_7,16218,CARTOON PENCIL SHARPENERS,28,11.9133,22.5081,1.3615
sku,statistical,naive_lag_1,16218,CARTOON PENCIL SHARPENERS,28,15.8929,32.3899,1.8163
sku,statistical,seasonal_naive_lag_7,16218,CARTOON PENCIL SHARPENERS,28,8.2143,20.0446,0.9388
sku,statistical,weekday_seasonal_mean,16218,CARTOON PENCIL SHARPENERS,28,11.4152,22.8973,1.3046
sku,machine_learning,xgboost,16218,CARTOON PENCIL SHARPENERS,28,17.0020,23.9730,1.9431
sku,deep_learning,gru,16219,HOUSE SHAPE PENCIL SHARPENER,28,8.3970,16.7422,1.0178
sku,machine_learning,lightgbm,16219,HOUSE SHAPE PENCIL SHARPENER,28,11.6158,16.0236,1.4080
sku,deep_learning,lstm,16219,HOUSE SHAPE PENCIL SHARPENER,28,8.2948,16.7699,1.0054
sku,statistical,moving_average_7,16219,HOUSE SHAPE PENCIL SHARPENER,28,12.3980,16.0793,1.5028
sku,statistical,naive_lag_1,16219,HOUSE SHAPE PENCIL SHARPENER,28,15.1071,24.2774,1.8312
sku,statistical,seasonal_naive_lag_7,16219,HOUSE SHAPE PENCIL SHARPENER,28,10.8214,19.5092,1.3117
sku,statistical,weekday_seasonal_mean,16219,HOUSE SHAPE PENCIL SHARPENER,28,8.2931,16.1612,1.0052
sku,machine_learning,xgboost,16219,HOUSE SHAPE PENCIL SHARPENER,28,12.0633,15.7604,1.4622
sku,deep_learning,gru,16225,RATTLE SNAKE EGGS,28,5.7099,11.8307,0.9808
sku,machine_learning,lightgbm,16225,RATTLE SNAKE EGGS,28,5.8665,10.6061,1.0077
sku,deep_learning,lstm,16225,RATTLE SNAKE EGGS,28,5.7191,11.8635,0.9824
sku,statistical,moving_average_7,16225,RATTLE SNAKE EGGS,28,6.1326,11.2797,1.0535
sku,statistical,naive_lag_1,16225,RATTLE SNAKE EGGS,28,7.8929,13.9809,1.3558
sku,statistical,seasonal_naive_lag_7,16225,RATTLE SNAKE EGGS,28,6.0357,12.4255,1.0368
sku,statistical,weekday_seasonal_mean,16225,RATTLE SNAKE EGGS,28,5.0770,11.5408,0.8721
sku,machine_learning,xgboost,16225,RATTLE SNAKE EGGS,28,6.3176,10.6878,1.0852
sku,deep_learning,gru,16235,RECYCLED PENCIL WITH RABBIT ERASER,28,8.2057,17.4912,0.9534
sku,machine_learning,lightgbm,16235,RECYCLED PENCIL WITH RABBIT ERASER,28,9.5049,16.2407,1.1043
sku,deep_learning,lstm,16235,RECYCLED PENCIL WITH RABBIT ERASER,28,8.1885,17.5775,0.9514
sku,statistical,moving_average_7,16235,RECYCLED PENCIL WITH RABBIT ERASER,28,10.6888,17.5070,1.2418
sku,statistical,naive_lag_1,16235,RECYCLED PENCIL WITH RABBIT ERASER,28,13.6429,24.1395,1.5851
sku,statistical,seasonal_naive_lag_7,16235,RECYCLED PENCIL WITH RABBIT ERASER,28,11.3214,22.7259,1.3154
sku,statistical,weekday_seasonal_mean,16235,RECYCLED PENCIL WITH RABBIT ERASER,28,9.5228,15.9712,1.1064
sku,machine_learning,xgboost,16235,RECYCLED PENCIL WITH RABBIT ERASER,28,10.8962,17.2369,1.2659
sku,deep_learning,gru,16236,KITTY PENCIL ERASERS,28,4.9852,12.5555,1.0115
sku,machine_learning,lightgbm,16236,KITTY PENCIL ERASERS,28,9.9214,13.5875,2.0130
sku,deep_learning,lstm,16236,KITTY PENCIL ERASERS,28,4.9474,12.5868,1.0038
sku,statistical,moving_average_7,16236,KITTY PENCIL ERASERS,28,8.3878,13.3014,1.7019
sku,statistical,naive_lag_1,16236,KITTY PENCIL ERASERS,28,9.8214,19.0122,1.9928
sku,statistical,seasonal_naive_lag_7,16236,KITTY PENCIL ERASERS,28,9.5714,19.0544,1.9420
sku,statistical,weekday_seasonal_mean,16236,KITTY PENCIL ERASERS,28,5.2805,12.0306,1.0714
sku,machine_learning,xgboost,16236,KITTY PENCIL ERASERS,28,9.9399,13.3530,2.0168
sku,deep_learning,gru,16237,SLEEPING CAT ERASERS,28,25.6826,43.7073,0.9388
sku,machine_learning,lightgbm,16237,SLEEPING CAT ERASERS,28,27.6029,41.4789,1.0090
sku,deep_learning,lstm,16237,SLEEPING CAT ERASERS,28,25.7644,44.3233,0.9418
sku,statistical,moving_average_7,16237,SLEEPING CAT ERASERS,28,27.9490,40.8732,1.0216
sku,statistical,naive_lag_1,16237,SLEEPING CAT ERASERS,28,36.2143,55.6064,1.3238
sku,statistical,seasonal_naive_lag_7,16237,SLEEPING CAT ERASERS,28,32.0714,48.0840,1.1723
sku,statistical,weekday_seasonal_mean,16237,SLEEPING CAT ERASERS,28,22.5157,38.5709,0.8230
sku,machine_learning,xgboost,16237,SLEEPING CAT ERASERS,28,27.6362,41.8114,1.0102
sku,deep_learning,gru,16238,PARTY TIME PENCIL ERASERS,28,6.4336,13.6134,1.0120
sku,machine_learning,lightgbm,16238,PARTY TIME PENCIL ERASERS,28,8.2492,13.0159,1.2976
sku,deep_learning,lstm,16238,PARTY TIME PENCIL ERASERS,28,6.3870,13.6445,1.0047
sku,statistical,moving_average_7,16238,PARTY TIME PENCIL ERASERS,28,9.2398,13.7407,1.4535
sku,statistical,naive_lag_1,16238,PARTY TIME PENCIL ERASERS,28,12.2857,20.3856,1.9326
sku,statistical,seasonal_naive_lag_7,16238,PARTY TIME PENCIL ERASERS,28,9.2143,16.7311,1.4494
sku,statistical,weekday_seasonal_mean,16238,PARTY TIME PENCIL ERASERS,28,6.6072,13.3438,1.0393
sku,machine_learning,xgboost,16238,PARTY TIME PENCIL ERASERS,28,8.0604,10.4154,1.2679
sku,deep_learning,gru,16256B,UNKNOWN,28,0.0875,0.0875,0.0000
sku,machine_learning,lightgbm,16256B,UNKNOWN,28,0.3158,0.3291,0.0000
sku,deep_learning,lstm,16256B,UNKNOWN,28,0.0757,0.0757,0.0000
sku,statistical,moving_average_7,16256B,UNKNOWN,28,0.0000,0.0000,0.0000
sku,statistical,naive_lag_1,16256B,UNKNOWN,28,0.0000,0.0000,0.0000
sku,statistical,seasonal_naive_lag_7,16256B,UNKNOWN,28,0.0000,0.0000,0.0000
sku,statistical,weekday_seasonal_mean,16256B,UNKNOWN,28,0.7802,0.9667,0.0000
sku,machine_learning,xgboost,16256B,UNKNOWN,28,0.1727,0.1858,0.0000
sku,deep_learning,gru,16258A,SWIRLY CIRCULAR RUBBERS IN BAG,28,6.7902,16.9499,1.0113
sku,machine_learning,lightgbm,16258A,SWIRLY CIRCULAR RUBBERS IN BAG,28,7.0402,15.4987,1.0485
sku,deep_learning,lstm,16258A,SWIRLY CIRCULAR RUBBERS IN BAG,28,6.8016,16.9618,1.0130
sku,statistical,moving_average_7,16258A,SWIRLY CIRCULAR RUBBERS IN BAG,28,7.2449,15.5676,1.0790
sku,statistical,naive_lag_1,16258A,SWIRLY CIRCULAR RUBBERS IN BAG,28,9.4286,19.4128,1.4043
sku,statistical,seasonal_naive_lag_7,16258A,SWIRLY CIRCULAR RUBBERS IN BAG,28,7.3214,17.2181,1.0904
sku,statistical,weekday_seasonal_mean,16258A,SWIRLY CIRCULAR RUBBERS IN BAG,28,6.6774,16.7562,0.9945
sku,machine_learning,xgboost,16258A,SWIRLY CIRCULAR RUBBERS IN BAG,28,7.0481,15.3001,1.0497
sku,deep_learning,gru,16259,PIECE OF CAMO STATIONERY SET,28,0.6371,2.2337,1.4865
sku,machine_learning,lightgbm,16259,PIECE OF CAMO STATIONERY SET,28,1.6593,2.4289,3.8718
sku,deep_learning,lstm,16259,PIECE OF CAMO STATIONERY SET,28,0.5953,2.2373,1.3891
sku,statistical,moving_average_7,16259,PIECE OF CAMO STATIONERY SET,28,0.9388,2.3161,2.1905
sku,statistical,naive_lag_1,16259,PIECE OF CAMO STATIONERY SET,28,0.8571,3.2071,2.0000
sku,statistical,seasonal_naive_lag_7,16259,PIECE OF CAMO STATIONERY SET,28,1.1429,3.5456,2.6667
sku,statistical,weekday_seasonal_mean,16259,PIECE OF CAMO STATIONERY SET,28,7.5434,9.1963,17.6012
sku,machine_learning,xgboost,16259,PIECE OF CAMO STATIONERY SET,28,1.8008,2.5105,4.2020
sku,deep_learning,gru,17003,BROCADE RING PURSE,28,43.1336,64.5294,0.9585
sku,machine_learning,lightgbm,17003,BROCADE RING PURSE,28,41.1055,55.5543,0.9135
sku,deep_learning,lstm,17003,BROCADE RING PURSE,28,43.3331,65.4014,0.9630
sku,statistical,moving_average_7,17003,BROCADE RING PURSE,28,47.9490,58.8390,1.0655
sku,statistical,naive_lag_1,17003,BROCADE RING PURSE,28,56.5714,76.2430,1.2571
sku,statistical,seasonal_naive_lag_7,17003,BROCADE RING PURSE,28,53.1786,72.6309,1.1817
sku,statistical,weekday_seasonal_mean,17003,BROCADE RING PURSE,28,78.3025,98.6156,1.7401
sku,machine_learning,xgboost,17003,BROCADE RING PURSE,28,43.8132,56.1159,0.9736
sku,deep_learning,gru,17012A,ORIGAMI VANILLA INCENSE/CANDLE SET,28,0.3814,0.9546,2.1360
sku,machine_learning,lightgbm,17012A,ORIGAMI VANILLA INCENSE/CANDLE SET,28,1.5988,1.9821,8.9534
sku,deep_learning,lstm,17012A,ORIGAMI VANILLA INCENSE/CANDLE SET,28,0.3457,0.9495,1.9358
sku,statistical,moving_average_7,17012A,ORIGAMI VANILLA INCENSE/CANDLE SET,28,0.4592,1.0386,2.5714
sku,statistical,naive_lag_1,17012A,ORIGAMI VANILLA INCENSE/CANDLE SET,28,0.3571,1.3363,2.0000
sku,statistical,seasonal_naive_lag_7,17012A,ORIGAMI VANILLA INCENSE/CANDLE SET,28,0.5000,1.5353,2.8000
sku,statistical,weekday_seasonal_mean,17012A,ORIGAMI VANILLA INCENSE/CANDLE SET,28,1.1913,1.5983,6.6711
sku,machine_learning,xgboost,17012A,ORIGAMI VANILLA INCENSE/CANDLE SET,28,2.1106,3.5288,11.8195
sku,deep_learning,gru,17012B,ORIGAMI JASMINE INCENSE/CANDLE SET,28,0.2550,0.3168,3.5705
sku,machine_learning,lightgbm,17012B,ORIGAMI JASMINE INCENSE/CANDLE SET,28,1.8107,2.2461,25.3491
sku,deep_learning,lstm,17012B,ORIGAMI JASMINE INCENSE/CANDLE SET,28,0.2277,0.3015,3.1875
sku,statistical,moving_average_7,17012B,ORIGAMI JASMINE INCENSE/CANDLE SET,28,0.1429,0.2857,2.0003
sku,statistical,naive_lag_1,17012B,ORIGAMI JASMINE INCENSE/CANDLE SET,28,0.1429,0.3780,2.0000
sku,statistical,seasonal_naive_lag_7,17012B,ORIGAMI JASMINE INCENSE/CANDLE SET,28,0.1429,0.3780,2.0000
sku,statistical,weekday_seasonal_mean,17012B,ORIGAMI JASMINE INCENSE/CANDLE SET,28,0.9371,1.3225,13.1194
sku,machine_learning,xgboost,17012B,ORIGAMI JASMINE INCENSE/CANDLE SET,28,1.8728,2.3596,26.2198
sku,deep_learning,gru,17012C,ORIGAMI LAVENDER INCENSE/CANDL SET,28,3.2762,6.7808,1.0544
sku,machine_learning,lightgbm,17012C,ORIGAMI LAVENDER INCENSE/CANDL SET,28,4.8022,6.5056,1.5455
sku,deep_learning,lstm,17012C,ORIGAMI LAVENDER INCENSE/CANDL SET,28,3.2607,6.7917,1.0494
